from_table_qual,from_column,to_table,to_column,confidence,notes,source,prisma_status
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl,mdcd_spcl_nds_pgm_dtl_id,mdcd_spcl_nds_pgm_dtl,mdcd_spcl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl_hstry,mdcd_pendg_spcl_nds_pgm_dtl_id,mdcd_pendg_spcl_nds_pgm_dtl,mdcd_pendg_spcl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_spcl_nds_pgm_dtl_hstry,mdcd_spcl_nds_pgm_dtl_id,mdcd_spcl_nds_pgm_dtl,mdcd_spcl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl,mdcd_srus_mentl_ill_pgm_dtl_id,mdcd_srus_mentl_ill_pgm_dtl,mdcd_srus_mentl_ill_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl_hstry,mdcd_pendg_srus_mentl_ill_pgm_dtl_id,mdcd_pendg_srus_mentl_ill_pgm_dtl,mdcd_pendg_srus_mentl_ill_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_srus_mentl_ill_pgm_dtl_hstry,mdcd_srus_mentl_ill_pgm_dtl_id,mdcd_srus_mentl_ill_pgm_dtl,mdcd_srus_mentl_ill_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl,mdcd_sud_pgm_dtl_id,mdcd_sud_pgm_dtl,mdcd_sud_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl_hstry,mdcd_pendg_sud_pgm_dtl_id,mdcd_pendg_sud_pgm_dtl,mdcd_pendg_sud_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_sud_pgm_dtl_hstry,mdcd_sud_pgm_dtl_id,mdcd_sud_pgm_dtl,mdcd_sud_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl,mdcd_trbl_pgm_dtl_id,mdcd_trbl_pgm_dtl,mdcd_trbl_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl_hstry,mdcd_pendg_trbl_pgm_dtl_id,mdcd_pendg_trbl_pgm_dtl,mdcd_pendg_trbl_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trbl_pgm_dtl_hstry,mdcd_trbl_pgm_dtl_id,mdcd_trbl_pgm_dtl,mdcd_trbl_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl,mdcd_trgtd_expnsn_pgm_dtl_id,mdcd_trgtd_expnsn_pgm_dtl,mdcd_trgtd_expnsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl_hstry,mdcd_pendg_trgtd_expnsn_pgm_dtl_id,mdcd_pendg_trgtd_expnsn_pgm_dtl,mdcd_pendg_trgtd_expnsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_trgtd_expnsn_pgm_dtl_hstry,mdcd_trgtd_expnsn_pgm_dtl_id,mdcd_trgtd_expnsn_pgm_dtl,mdcd_trgtd_expnsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl,mdcd_uncompd_care_pgm_dtl_id,mdcd_uncompd_care_pgm_dtl,mdcd_uncompd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl_hstry,mdcd_pendg_uncompd_care_pgm_dtl_id,mdcd_pendg_uncompd_care_pgm_dtl,mdcd_pendg_uncompd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_uncompd_care_pgm_dtl_hstry,mdcd_uncompd_care_pgm_dtl_id,mdcd_uncompd_care_pgm_dtl,mdcd_uncompd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl,mdcd_val_bsd_care_pgm_dtl_id,mdcd_val_bsd_care_pgm_dtl,mdcd_val_bsd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl_hstry,mdcd_pendg_val_bsd_care_pgm_dtl_id,mdcd_pendg_val_bsd_care_pgm_dtl,mdcd_pendg_val_bsd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_val_bsd_care_pgm_dtl_hstry,mdcd_val_bsd_care_pgm_dtl_id,mdcd_val_bsd_care_pgm_dtl,mdcd_val_bsd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl,mdcd_vccn_cvrg_pgm_dtl_id,mdcd_vccn_cvrg_pgm_dtl,mdcd_vccn_cvrg_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl_hstry,mdcd_pendg_vccn_cvrg_pgm_dtl_id,mdcd_pendg_vccn_cvrg_pgm_dtl,mdcd_pendg_vccn_cvrg_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vccn_cvrg_pgm_dtl_hstry,mdcd_vccn_cvrg_pgm_dtl_id,mdcd_vccn_cvrg_pgm_dtl,mdcd_vccn_cvrg_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl,mdcd_vsn_pgm_dtl_id,mdcd_vsn_pgm_dtl,mdcd_vsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl_hstry,mdcd_pendg_vsn_pgm_dtl_id,mdcd_pendg_vsn_pgm_dtl,mdcd_pendg_vsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_vsn_pgm_dtl_hstry,mdcd_vsn_pgm_dtl_id,mdcd_vsn_pgm_dtl,mdcd_vsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm,pgm_cd,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm_cmt,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm_cmt,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm_cmt,user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pgm_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pgm_hstry,pgm_cd,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_phrmcy_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_phrmcy_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_phrmcy_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_phrmcy_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_phrmcy_pgm_dtl_hstry,mdcd_phrmcy_pgm_dtl_id,mdcd_phrmcy_pgm_dtl,mdcd_phrmcy_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry,mdcd_prm_astnc_pgm_dtl_id,mdcd_prm_astnc_pgm_dtl,mdcd_prm_astnc_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry_bkup,cvrg_area_type_cd,cvrg_area_type_rfrnc,cvrg_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry_bkup,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry_bkup,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry_bkup,mdcd_prm_astnc_pgm_dtl_id,mdcd_prm_astnc_pgm_dtl,mdcd_prm_astnc_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_astnc_pgm_dtl_hstry_bkup,prm_astnc_fcs_area_type_cd,prm_astnc_fcs_area_type_rfrnc,prm_astnc_fcs_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prm_pgm_dtl_hstry,mdcd_prm_pgm_dtl_id,mdcd_prm_pgm_dtl,mdcd_prm_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prtl_expnsn_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prtl_expnsn_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prtl_expnsn_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prtl_expnsn_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prtl_expnsn_pgm_dtl_hstry,mdcd_prtl_expnsn_pgm_dtl_id,mdcd_prtl_expnsn_pgm_dtl,mdcd_prtl_expnsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_cap_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_cap_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_cap_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_cap_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_cap_pgm_dtl_hstry,mdcd_prvdr_cap_pgm_dtl_id,mdcd_prvdr_cap_pgm_dtl,mdcd_prvdr_cap_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_rstctn_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_rstctn_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_rstctn_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_rstctn_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_prvdr_rstctn_pgm_dtl_hstry,mdcd_prvdr_rstctn_pgm_dtl_id,mdcd_prvdr_rstctn_pgm_dtl,mdcd_prvdr_rstctn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm,mdcd_pst_awd_frm_stus_cd,mdcd_pst_awd_frm_stus_rfrnc,mdcd_pst_awd_frm_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm,pst_awd_frm_time_zn_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm,stus_updt_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_fil_doc,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_fil_doc,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_fil_doc,mdcd_pst_awd_frm_id,mdcd_pst_awd_frm,mdcd_pst_awd_frm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_fil_doc,tstmny_type_cd,tstmny_type_rfrnc,tstmny_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_fil_doc,user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_stus_hstry,mdcd_pst_awd_frm_id,mdcd_pst_awd_frm,mdcd_pst_awd_frm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_stus_hstry,mdcd_pst_awd_frm_stus_cd,mdcd_pst_awd_frm_stus_rfrnc,mdcd_pst_awd_frm_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pst_awd_frm_stus_hstry,user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pstprtm_extnsn_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pstprtm_extnsn_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pstprtm_extnsn_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pstprtm_extnsn_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pstprtm_extnsn_pgm_dtl_hstry,mdcd_pstprtm_extnsn_pgm_dtl_id,mdcd_pstprtm_extnsn_pgm_dtl,mdcd_pstprtm_extnsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_reentry_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_reentry_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_reentry_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_reentry_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_reentry_pgm_dtl_hstry,mdcd_reentry_pgm_dtl_id,mdcd_reentry_pgm_dtl,mdcd_reentry_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_risk_mtgtn_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_risk_mtgtn_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_risk_mtgtn_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_risk_mtgtn_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_risk_mtgtn_pgm_dtl_hstry,mdcd_risk_mtgtn_pgm_dtl_id,mdcd_risk_mtgtn_pgm_dtl,mdcd_risk_mtgtn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsnbl_oprtnty_prd_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsnbl_oprtnty_prd_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsnbl_oprtnty_prd_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsnbl_oprtnty_prd_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsnbl_oprtnty_prd_pgm_dtl_hstry,mdcd_rsnbl_oprtnty_prd_pgm_dtl_id,mdcd_rsnbl_oprtnty_prd_pgm_dtl,mdcd_rsnbl_oprtnty_prd_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsrcs_abrtn_dlvry_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsrcs_abrtn_dlvry_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsrcs_abrtn_dlvry_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsrcs_abrtn_dlvry_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rsrcs_abrtn_dlvry_pgm_dtl_hstry,mdcd_rsrcs_abrtn_dlvry_pgm_dtl_id,mdcd_rsrcs_abrtn_dlvry_pgm_dtl,mdcd_rsrcs_abrtn_dlvry_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rtro_elgblty_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rtro_elgblty_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rtro_elgblty_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_rtro_elgblty_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
